fredag 15. mars 2024	17:56:17
Time(s)	SP-1	SP-2	SP-3	SP-4	SP-5	SP-6	SP-7	SP-8	SP-9	SP-10	SP-11	SP-12	SP-13	SP-14	SP-15	SC-1	SP-16	SP-17	SP-18	SP-19	SP-20	SP-21	SP-22	SP-23	SP-24	SP-25	SP-26	SP-27	SP-28	SP-29	SP-30	
6161,000000	1205,491631	151,814554	122,949145	117,098839	125,165819	114,591490	129,823294	121,473081	85,682579	43,049879	92,295815	83,775752	99,290806	61,453407	47,661851	0,539629	7,659040	45,018139	25,205106	41,924661	16,335442	0,740893	35,084407	6,387299	9,505259	11,286704	3,986126	-1,878577	-28,476494	-0,703802	1,600681
6162,000000	1205,491631	151,945457	123,002339	117,194251	125,269402	114,765147	129,965623	121,591782	85,827951	43,145008	92,354661	83,786900	99,330301	61,507273	47,689398	0,543980	7,655955	45,101792	25,234790	41,938704	16,443586	0,755323	35,068452	6,483074	9,555947	11,358106	3,970967	-1,885380	-28,433989	-0,658570	1,675723
6163,000000	1205,491631	151,893737	122,954037	117,133335	125,180878	114,723052	129,939970	121,547495	85,773739	43,103786	92,333573	83,769770	99,284516	61,475251	47,674400	0,544053	7,654502	45,077286	25,218419	41,925882	16,440081	0,748763	35,064474	6,460444	9,533904	11,328156	3,979984	-1,899569	-28,425462	-0,696933	1,655523
6164,000000	1205,491631	151,939367	122,964243	117,220007	125,217544	114,796238	130,029939	121,530176	85,806986	43,064093	92,309188	83,752210	99,271274	61,469907	47,649186	0,545065	7,658668	45,073886	25,232415	41,918929	16,411371	0,696058	35,017708	6,469385	9,541063	11,318148	3,985272	-1,903332	-28,441846	-0,706172	1,615533
6165,000000	1205,491631	152,059357	123,043129	117,293471	125,306358	114,919625	130,089280	121,645427	85,889261	43,153477	92,377897	83,800450	99,322238	61,533234	47,721651	0,543735	7,699729	45,140871	25,296241	41,952219	16,497861	0,754800	35,107402	6,528716	9,580752	11,336683	4,001435	-1,876735	-28,394562	-0,664462	1,648857
6166,000000	1205,491631	152,243418	123,152666	117,433348	125,444329	115,086234	130,218552	121,785025	86,037834	43,241442	92,461014	83,848144	99,383419	61,599415	47,770041	0,544605	7,702755	45,212170	25,356775	41,996059	16,553784	0,815966	35,160321	6,599973	9,641940	11,407498	4,027964	-1,859698	-28,375158	-0,618428	1,678058
6167,000000	1205,491631	152,138394	123,087460	117,310762	125,381396	114,907952	130,102461	121,752928	85,949750	43,234432	92,447076	83,837350	99,380213	61,580159	47,771124	0,545997	7,710028	45,173232	25,333365	41,986637	16,533856	0,824780	35,152028	6,559731	9,619517	11,390901	4,033394	-1,838017	-28,352304	-0,611733	1,657292
6168,000000	1205,491631	151,931351	122,972831	117,143330	125,227511	114,679416	129,920465	121,594820	85,771191	43,149998	92,353272	83,772978	99,314511	61,509069	47,712468	0,547108	7,687142	45,100848	25,259488	41,939308	16,454339	0,763428	35,121189	6,459335	9,553513	11,354860	4,006277	-1,870523	-28,396820	-0,660642	1,648947
6169,000000	1205,491631	151,839756	122,902786	117,109707	125,143143	114,616600	129,850566	121,479155	85,715487	43,068038	92,281840	83,708831	99,274285	61,449687	47,643703	0,547935	7,661141	45,034043	25,220168	41,905664	16,377095	0,690430	35,077524	6,426590	9,483459	11,290848	3,964411	-1,901321	-28,450916	-0,704373	1,641862
6170,000000	1205,491631	152,147537	123,077911	117,381822	125,394505	114,995516	130,206571	121,672253	85,995259	43,163402	92,377448	83,754748	99,355312	61,531948	47,689995	0,549816	7,655399	45,141955	25,248728	41,905714	16,457095	0,735942	35,088850	6,589191	9,533512	11,370120	3,955568	-1,877097	-28,386109	-0,626890	1,690509
6171,000000	1205,491631	151,927383	122,950616	117,097609	125,232055	114,669919	129,895106	121,608814	85,766485	43,126014	92,351667	83,732561	99,305894	61,481281	47,686658	0,544541	7,659303	45,079343	25,246298	41,910811	16,465001	0,731058	35,044563	6,486761	9,549504	11,357750	3,979400	-1,890015	-28,384468	-0,633318	1,649130
6172,000000	1205,491631	151,676516	122,792421	116,908787	125,030570	114,462019	129,720204	121,405434	85,598124	43,011663	92,236343	83,655425	99,190474	61,382029	47,593252	0,546971	7,613208	44,961754	25,180910	41,873579	16,327158	0,685715	35,032269	6,382771	9,491989	11,279360	3,961205	-1,913119	-28,428453	-0,681233	1,625127
6173,000000	1205,491631	151,720102	122,800244	117,014263	125,018207	114,567713	129,835848	121,389177	85,667957	42,990145	92,199563	83,617111	99,183593	61,358693	47,573612	0,542716	7,545583	44,943485	25,144776	41,819857	16,305847	0,665227	34,975465	6,425236	9,484999	11,254339	3,938915	-1,946110	-28,456625	-0,689003	1,629242
6174,000000	1205,491631	151,727564	122,806809	116,951140	125,031053	114,546089	129,793048	121,441688	85,688132	43,024288	92,228391	83,631963	99,212014	61,378430	47,570086	0,541455	7,549231	44,970717	25,142277	41,829641	16,359222	0,667179	34,980215	6,439266	9,514277	11,300644	3,935025	-1,917761	-28,438729	-0,658674	1,661791
6175,000000	1205,491631	151,546646	122,680550	116,828982	124,899493	114,399789	129,644257	121,298588	85,537001	42,926615	92,135933	83,560228	99,134524	61,289061	47,516602	0,541126	7,532252	44,867937	25,078717	41,790091	16,267881	0,636842	34,913499	6,338868	9,456746	11,219538	3,884720	-1,917875	-28,461405	-0,702697	1,618970
6176,000000	1205,491631	151,376607	122,559288	116,692262	124,754564	114,205961	129,490583	121,161097	85,397632	42,837115	92,059729	83,481161	99,062970	61,220934	47,450200	0,540782	7,505992	44,809294	25,028737	41,740531	16,232632	0,590700	34,872981	6,285121	9,421123	11,169798	3,859854	-1,965965	-28,507191	-0,730029	1,545845
6177,000000	1205,491631	151,218425	122,458805	116,567648	124,630490	114,053041	129,346456	121,049946	85,291605	42,749381	91,998646	83,417055	99,001556	61,173924	47,392618	0,539584	7,468788	44,761846	24,962916	41,703626	16,182017	0,512629	34,837978	6,261479	9,391764	11,133942	3,870052	-1,967481	-28,518289	-0,748615	1,553032
6178,000000	1205,491631	151,012294	122,312196	116,450452	124,470614	113,887151	129,236419	120,864371	85,123438	42,633945	91,889803	83,313984	98,900048	61,084947	47,318932	0,541049	7,447570	44,651394	24,900157	41,622408	16,106787	0,468109	34,794465	6,162559	9,342044	11,088231	3,833674	-1,982134	-28,585828	-0,790240	1,517449
6179,000000	1205,491631	151,056797	122,302770	116,513022	124,500706	114,004027	129,293652	120,848386	85,186486	42,612648	91,866267	83,281095	98,897163	61,075719	47,299002	0,542919	7,439608	44,677521	24,880242	41,585280	16,098536	0,432985	34,780385	6,209274	9,332843	11,079034	3,818182	-2,009947	-28,565332	-0,797617	1,541560
6180,000000	1205,491631	151,302625	122,428016	116,717631	124,705674	114,278189	129,523338	121,001474	85,382985	42,700474	91,929934	83,321964	98,946813	61,122631	47,318282	0,544611	7,423713	44,722134	24,922579	41,600343	16,182366	0,415759	34,810468	6,304431	9,376563	11,133628	3,823962	-2,007943	-28,543134	-0,747161	1,589289
6181,000000	1205,491631	151,238491	122,391936	116,604604	124,626750	114,122689	129,396303	121,018057	85,324750	42,706649	91,942219	83,336033	98,934049	61,121058	47,332070	0,519363	7,399704	44,745125	24,933168	41,608739	16,173615	0,445198	34,800719	6,237681	9,391510	11,160480	3,820715	-2,010951	-28,550452	-0,745051	1,583325
6182,000000	1205,491631	151,080808	122,276758	116,465863	124,498416	113,978200	129,285161	120,899283	85,205693	42,639989	91,865283	83,279711	98,875533	61,053341	47,244531	0,528927	7,367666	44,664743	24,881866	41,543402	16,089754	0,417853	34,762578	6,175470	9,314790	11,110786	3,812413	-2,060485	-28,562058	-0,803604	1,535221
6183,000000	1205,491631	151,216328	122,341939	116,643857	124,585794	114,207215	129,470500	120,936420	85,332657	42,649509	91,861432	83,265898	98,885618	61,052971	47,255627	0,506940	7,344256	44,674855	24,880822	41,540713	16,084782	0,389923	34,741388	6,274956	9,323438	11,115476	3,785258	-2,055510	-28,567611	-0,802881	1,520953
6184,000000	1205,491631	151,604351	122,579355	116,943503	124,927018	114,601564	129,815529	121,245185	85,652826	42,844964	92,007938	83,374045	98,986968	61,193480	47,352755	0,505016	7,347963	44,849641	24,973835	41,607864	16,253403	0,456744	34,849083	6,462112	9,437285	11,247010	3,827013	-2,027043	-28,523326	-0,723793	1,627663
6185,000000	1205,491631	151,521744	122,548885	116,811005	124,892568	114,413397	129,596332	121,250634	85,533365	42,843280	92,037164	83,398836	98,988320	61,191422	47,386434	0,522921	7,356921	44,846006	25,007925	41,658919	16,255452	0,545403	34,879487	6,392741	9,475233	11,259854	3,855823	-2,005300	-28,484629	-0,732047	1,632707
6186,000000	1205,491631	151,551532	122,557347	116,813637	124,907771	114,435022	129,627017	121,286614	85,547886	42,877651	92,064962	83,431591	99,021461	61,209992	47,421474	0,533164	7,386567	44,874182	24,987993	41,670161	16,278183	0,584711	34,918453	6,393474	9,491720	11,291526	3,870237	-1,985450	-28,472596	-0,726968	1,649627
6187,000000	1205,491631	151,426668	122,509124	116,699418	124,818015	114,290966	129,524937	121,207916	85,444161	42,856727	92,035999	83,411968	98,987694	61,176260	47,404615	0,536736	7,396398	44,804547	24,982667	41,657300	16,230943	0,593004	34,943991	6,343615	9,471146	11,230699	3,891334	-1,966055	-28,500467	-0,725529	1,647618
6188,000000	1205,491631	151,447657	122,524254	116,749749	124,828013	114,353305	129,577850	121,186152	85,472091	42,844861	92,018720	83,413850	99,009326	61,180473	47,392119	0,538715	7,417797	44,823735	24,991160	41,672705	16,210133	0,591382	34,935402	6,337563	9,479415	11,256627	3,904767	-1,968941	-28,489378	-0,727075	1,638042
6189,000000	1205,491631	151,398025	122,498338	116,738315	124,781127	114,310598	129,556445	121,157409	85,446168	42,818841	92,003789	83,405594	99,008721	61,178786	47,405431	0,540373	7,426359	44,830662	24,970375	41,702557	16,201875	0,571053	34,877380	6,338370	9,478926	11,252972	3,936354	-1,957590	-28,480868	-0,725875	1,656578
6190,000000	1205,491631	151,408512	122,516125	116,733938	124,804488	114,321347	129,553380	121,200542	85,468947	42,858617	92,038445	83,441644	99,036969	61,213823	47,437484	0,542766	7,464646	44,868036	24,981752	41,714176	16,252758	0,582705	34,941095	6,394789	9,520689	11,244862	3,967078	-1,919275	-28,443858	-0,698660	1,675085
6191,000000	1205,491631	151,437592	122,528145	116,777957	124,809327	114,327527	129,601436	121,193237	85,477681	42,864128	92,036991	83,449545	99,048787	61,211353	47,434970	0,543380	7,465014	44,871868	24,978066	41,713216	16,248660	0,619658	34,964627	6,395483	9,511032	11,260165	3,985617	-1,932980	-28,434336	-0,688915	1,649805
6192,000000	1205,491631	151,545037	122,585355	116,883564	124,896114	114,440073	129,717761	121,257279	85,563119	42,898553	92,065051	83,466711	99,062950	61,232941	47,452471	0,544960	7,468984	44,897053	25,023927	41,745469	16,274952	0,633460	34,902007	6,441772	9,532580	11,287348	3,999173	-1,923358	-28,417468	-0,684016	1,616476
6193,000000	1205,491613	151,582582	122,615410	116,876844	124,956630	114,465633	129,706521	121,307502	85,577001	42,939464	92,101095	83,499798	99,084898	61,252777	47,481324	0,543267	7,486756	44,915687	25,056431	41,778949	16,286322	0,641177	34,893115	6,445938	9,559353	11,338357	4,001235	-1,931889	-28,399096	-0,676269	1,672500
6194,000000	1205,491620	151,477309	122,542283	116,785229	124,860126	114,340769	129,598757	121,242008	85,473674	42,900186	92,059773	83,485465	99,063826	61,222889	47,474092	0,527702	7,479037	44,885574	25,046154	41,756464	16,253253	0,628110	34,894826	6,403180	9,515309	11,287697	4,012937	-1,903754	-28,424660	-0,682640	1,653855
6195,000000	1205,491624	151,664756	122,660341	116,991031	124,993356	114,578841	129,853287	121,331011	85,629195	42,936343	92,093351	83,508950	99,096404	61,263992	47,481388	0,535128	7,479890	44,920460	25,054856	41,788283	16,252403	0,630335	34,941167	6,486090	9,539640	11,325051	3,997176	-1,903343	-28,420438	-0,677444	1,667444
6196,000000	1205,491627	151,772717	122,727410	117,015925	125,110881	114,660106	129,871870	121,441733	85,709442	43,014703	92,162875	83,546816	99,146858	61,317401	47,533839	0,539463	7,478296	44,975035	25,122222	41,822893	16,339980	0,669700	34,977167	6,535113	9,595298	11,368496	4,017701	-1,887705	-28,381888	-0,646048	1,712973
6197,000000	1205,491628	151,789628	122,744846	117,040846	125,107193	114,660101	129,899230	121,462649	85,716680	43,042879	92,178560	83,569452	99,157379	61,329297	47,546501	0,539943	7,476478	44,983349	25,132290	41,832046	16,362822	0,688191	34,982078	6,539800	9,586910	11,393976	4,033197	-1,866513	-28,423386	-0,638638	1,684316
6198,000000	1205,491629	151,593576	122,645968	116,835678	124,966248	114,432356	129,669824	121,351083	85,560045	42,993827	92,144120	83,542845	99,118503	61,300192	47,518564	0,520621	7,477029	44,948590	25,104261	41,806985	16,315539	0,701854	34,961213	6,459201	9,582761	11,384242	4,024361	-1,869735	-28,435760	-0,650065	1,680337
6199,000000	1205,491630	151,106256	122,324707	116,442443	124,562235	113,968739	129,264941	121,001350	85,194660	42,768763	91,941217	83,395282	98,942478	61,121458	47,380725	0,504017	7,433752	44,720694	24,949802	41,724203	16,160819	0,576754	34,853804	6,241906	9,442764	11,228132	3,980971	-1,938334	-28,514069	-0,757439	1,600172
6200,000000	1205,491630	151,167362	122,333890	116,575909	124,606788	114,147474	129,418245	120,975424	85,311447	42,704208	91,883737	83,338967	98,907925	61,078902	47,313032	0,520544	7,410362	44,716274	24,903210	41,692118	16,103955	0,503108	34,793649	6,304950	9,399615	11,179664	3,931682	-1,980336	-28,519447	-0,778328	1,596673
6201,000000	1205,491630	151,378217	122,424461	116,719528	124,761179	114,361166	129,582275	121,112161	85,465201	42,791256	91,939734	83,352145	98,952109	61,126812	47,342152	0,531466	7,380266	44,809255	24,934284	41,638674	16,172073	0,519742	34,827338	6,400364	9,444756	11,247365	3,938425	-1,988282	-28,485397	-0,727169	1,594028
6202,000000	1205,491630	151,595837	122,553335	116,894348	124,920167	114,576583	129,792137	121,293401	85,631521	42,905396	92,031972	83,423094	98,996503	61,189523	47,409268	0,536535	7,387296	44,897372	25,008247	41,684845	16,241857	0,544091	34,910082	6,498873	9,504144	11,313001	3,949556	-1,971932	-28,424760	-0,685253	1,611170
6203,000000	1205,491631	151,577243	122,546241	116,802180	124,955554	114,477150	129,681971	121,349666	85,592589	42,966028	92,071730	83,461079	99,009286	61,200056	47,446904	0,522689	7,404067	44,927206	25,032284	41,734921	16,298097	0,608189	34,937670	6,480648	9,533260	11,356032	3,978343	-1,938350	-28,424120	-0,656694	1,594474
6204,000000	1205,491631	151,413064	122,436936	116,665135	124,797643	114,300736	129,518426	121,230572	85,442006	42,890889	91,992753	83,416114	98,955605	61,134144	47,412557	0,531295	7,397820	44,835573	25,006537	41,723449	16,251320	0,584199	34,907812	6,391334	9,484799	11,319505	3,971472	-1,927038	-28,451151	-0,694839	1,598364
6205,000000	1205,491631	151,512754	122,485934	116,796146	124,838706	114,464323	129,671363	121,253381	85,517899	42,894713	91,994413	83,429141	98,964132	61,149057	47,403729	0,531977	7,353273	44,857984	24,979315	41,728449	16,254428	0,578186	34,846290	6,444808	9,462632	11,327899	3,974498	-1,936412	-28,451876	-0,689150	1,590108
6206,000000	1205,491631	151,207949	122,304183	116,463152	124,599522	114,090610	129,307994	121,089075	85,266466	42,800226	91,911276	83,381517	98,879548	61,065276	47,358879	0,534482	7,353717	44,759291	24,959664	41,690212	16,184987	0,559994	34,810234	6,311724	9,447265	11,255277	3,969796	-1,953731	-28,474965	-0,721519	1,600988
6207,000000	1205,491631	151,250554	122,310435	116,560781	124,615952	114,238848	129,433707	121,076068	85,353986	42,783012	91,905226	83,351557	98,885399	61,065227	47,328894	0,508655	7,338770	44,769255	24,898780	41,686193	16,170886	0,501904	34,747566	6,367444	9,409262	11,258058	3,938692	-1,976466	-28,469097	-0,725823	1,625290
6208,000000	1205,491631	151,288309	122,320503	116,612670	124,642268	114,310742	129,524967	121,063195	85,359534	42,775142	91,891299	83,317570	98,865867	61,041271	47,301660	0,521037	7,340646	44,745266	24,880971	41,655270	16,152618	0,488534	34,747811	6,357700	9,414043	11,246733	3,919851	-1,976514	-28,475007	-0,730441	1,589764
6209,000000	1205,491631	151,391766	122,374890	116,663542	124,732332	114,387680	129,571127	121,140553	85,429177	42,816980	91,923010	83,340460	98,894354	61,077780	47,318000	0,531565	7,332371	44,818204	24,916069	41,630868	16,170186	0,511168	34,827437	6,396786	9,439648	11,270540	3,919958	-1,971587	-28,482643	-0,719402	1,598612
6210,000000	1205,491631	151,506146	122,438090	116,772320	124,802999	114,496563	129,674972	121,207032	85,512199	42,842380	91,957043	83,373803	98,925782	61,104970	47,311338	0,536061	7,295465	44,837077	24,950521	41,629119	16,199279	0,531140	34,827588	6,460455	9,442089	11,299768	3,923465	-1,984971	-28,442794	-0,713699	1,610815
6211,000000	1205,491631	151,632241	122,531963	116,842855	124,907273	114,590780	129,769901	121,334568	85,603662	42,928092	92,025757	83,441121	98,965359	61,154876	47,389207	0,539372	7,327130	44,899611	25,015847	41,678325	16,280597	0,593004	34,928813	6,522188	9,508599	11,309355	3,967040	-1,971838	-28,396920	-0,668775	1,628529
6212,000000	1205,491631	151,532518	122,471965	116,718253	124,803922	114,422086	129,645493	121,283722	85,480899	42,904153	92,011630	83,440673	98,957898	61,124843	47,409146	0,519138	7,319854	44,865557	25,011180	41,695037	16,243315	0,603728	34,915408	6,445873	9,498140	11,311982	3,968652	-1,951615	-28,423081	-0,667960	1,648710
6213,000000	1205,491631	151,519846	122,470127	116,737900	124,797012	114,438597	129,642021	121,245907	85,482450	42,868751	91,994351	83,431726	98,925150	61,122590	47,358791	0,528532	7,338452	44,857356	24,985125	41,714781	16,206361	0,614922	34,908764	6,447652	9,498812	11,303700	3,972289	-1,953605	-28,429372	-0,692921	1,627470
6214,000000	1205,491631	151,438981	122,420324	116,642046	124,735223	114,330652	129,544340	121,195757	85,412635	42,852812	91,976194	83,407070	98,925461	61,108638	47,351742	0,533773	7,335807	44,822488	24,965856	41,692594	16,220658	0,595383	34,896906	6,420303	9,485793	11,278582	3,975517	-1,943570	-28,435087	-0,680414	1,612964
6215,000000	1205,491631	151,485909	122,442837	116,718275	124,762334	114,391257	129,610195	121,215716	85,461058	42,862781	91,977425	83,412788	98,944415	61,118692	47,341120	0,532741	7,340782	44,846197	24,981554	41,706276	16,193218	0,595266	34,938466	6,455088	9,502503	11,288298	4,008641	-1,908782	-28,417737	-0,674046	1,635685
6216,000000	1205,491631	151,675333	122,563950	116,904584	124,959966	114,617158	129,801426	121,362965	85,641227	42,950381	92,049250	83,471390	99,002478	61,189616	47,409508	0,510308	7,367525	44,939576	25,022573	41,724579	16,291763	0,632262	34,983862	6,556648	9,563240	11,381945	4,016591	-1,904620	-28,389221	-0,630136	1,643359
6217,000000	1205,491631	151,605474	122,516353	116,802944	124,911303	114,497568	129,709202	121,335036	85,556291	42,933793	92,045445	83,477557	98,996834	61,174336	47,422488	0,523062	7,381124	44,901274	25,026913	41,719747	16,252262	0,644109	34,915131	6,503817	9,563651	11,389941	4,010154	-1,893718	-28,404055	-0,629726	1,635384
6218,000000	1205,491618	151,514087	122,466322	116,706141	124,839241	114,384294	129,619096	121,297487	85,477399	42,925333	92,030677	83,480818	98,994417	61,164659	47,416128	0,514919	7,404665	44,891926	25,014685	41,729975	16,246459	0,643525	34,934794	6,458427	9,550113	11,360554	4,023261	-1,900831	-28,424827	-0,639821	1,649621
6219,000000	1205,491623	151,580942	122,515148	116,822065	124,877592	114,493619	129,759009	121,296682	85,528325	42,909539	92,030948	83,461900	99,010567	61,175313	47,400979	0,527253	7,387053	44,862743	25,028099	41,732211	16,221410	0,596545	34,947407	6,469305	9,530949	11,348398	4,036202	-1,914532	-28,438801	-0,675210	1,615682
6220,000000	1205,491559	151,861807	122,698833	117,028844	125,131219	114,797239	130,000745	121,510222	85,756395	42,964279	92,156915	83,558850	99,113583	61,288150	47,478502	0,531364	7,420612	45,013063	25,098653	41,767947	16,332533	0,668353	35,006713	6,607329	9,623810	11,455483	4,078886	-1,907906	-28,377966	-0,606458	1,671457
6221,000000	1205,491587	151,581033	122,540477	116,706573	124,930831	114,399999	129,617880	121,388921	85,506954	42,785507	92,099905	83,543441	99,054804	61,228181	47,453092	0,535909	7,434143	44,942681	25,051464	41,776468	16,312114	0,690878	35,060201	6,454382	9,608432	11,424528	4,082007	-1,895612	-28,418080	-0,636780	1,662421
6222,000000	1205,491605	151,339182	122,375031	116,541261	124,681660	114,185029	129,468226	121,192308	85,347098	42,518620	91,970956	83,457338	98,983870	61,134970	47,374454	0,509736	7,404304	44,802614	24,972432	41,714944	16,202468	0,631620	34,943406	6,354505	9,523152	11,315042	4,037045	-1,904014	-28,466341	-0,696852	1,610360
6223,000000	1205,491615	151,267475	122,321208	116,531713	124,619223	114,169854	129,443274	121,088718	85,318697	42,356821	91,903678	83,398422	98,957633	61,091214	47,324125	0,521878	7,348621	44,748811	24,920455	41,665980	16,118335	0,592786	34,913444	6,343258	9,466411	11,255998	4,007273	-1,950903	-28,494866	-0,717078	1,570506
6224,000000	1205,491621	151,328745	122,340376	116,596755	124,677313	114,246296	129,507591	121,099228	85,380759	42,314205	91,912993	83,386061	98,949215	61,095390	47,299574	0,527412	7,353696	44,759972	24,921265	41,663426	16,138321	0,578210	34,901371	6,393352	9,478294	11,282301	3,979607	-1,968238	-28,508281	-0,698461	1,574699
6225,000000	1205,491625	151,345905	122,342666	116,574785	124,715204	114,222522	129,481839	121,130100	85,379875	42,293299	91,934657	83,398532	98,971634	61,112606	47,324856	0,531482	7,359629	44,788988	24,940104	41,672254	16,176533	0,603225	34,888585	6,407494	9,512668	11,308380	3,990027	-1,968936	-28,472136	-0,684245	1,595318
6226,000000	1205,491627	151,267416	122,297012	116,512458	124,651694	114,147425	129,435531	121,083436	85,319701	42,253027	91,919089	83,382363	98,965058	61,096531	47,324281	0,531235	7,376027	44,779930	24,931164	41,700156	16,166435	0,599450	34,840531	6,367241	9,524968	11,320480	4,005448	-1,932808	-28,498935	-0,684794	1,608765
6227,000000	1205,491629	151,064583	122,185638	116,336006	124,481727	113,901960	129,220385	120,944895	85,146078	42,146361	91,846656	83,326994	98,906648	61,048798	47,268132	0,536373	7,346037	44,699509	24,885811	41,667325	16,114281	0,548729	34,821999	6,240402	9,461333	11,274630	3,985856	-1,945513	-28,517177	-0,710431	1,563581
6228,000000	1205,491629	150,809650	122,033217	116,165413	124,274979	113,669287	129,002541	120,738859	84,981813	41,986078	91,738644	83,216966	98,827029	60,958998	47,200233	0,537615	7,307931	44,577980	24,799436	41,625180	16,012170	0,491858	34,755005	6,154740	9,395225	11,170198	3,950387	-1,958800	-28,562999	-0,757522	1,553485
6229,000000	1205,491533	150,993212	122,129624	116,406687	124,405373	113,998596	129,301173	120,777001	85,180208	41,963389	91,721035	83,189235	98,828329	60,977096	47,185526	0,513980	7,309709	44,628463	24,784765	41,554924	16,003011	0,453633	34,744189	6,252823	9,373896	11,171800	3,933684	-2,017723	-28,558400	-0,762637	1,576162
6230,000000	1205,491572	151,293777	122,313885	116,644112	124,639719	114,313583	129,583025	121,009383	85,421983	42,118128	91,844356	83,264511	98,905462	61,067944	47,235462	0,523838	7,309224	44,775170	24,862349	41,591886	16,122166	0,496086	34,738915	6,418534	9,454748	11,289782	3,968088	-2,007912	-28,488014	-0,689639	1,648050
6231,000000	1205,491596	151,391285	122,384437	116,668165	124,715940	114,349223	129,609058	121,117183	85,459108	42,210055	91,907811	83,311296	98,934225	61,106377	47,276872	0,527773	7,344920	44,807199	24,910828	41,608118	16,162630	0,515176	34,780477	6,445411	9,508568	11,355500	3,998012	-1,982521	-28,458153	-0,656065	1,684264
6232,000000	1205,491610	151,170451	122,262325	116,421557	124,586966	114,043489	129,338287	121,032221	85,266886	42,176754	91,865155	83,309687	98,918372	61,066836	47,281160	0,533928	7,330117	44,762860	24,895564	41,615890	16,168051	0,555004	34,810070	6,369563	9,516255	11,373057	3,999210	-1,953430	-28,435749	-0,622878	1,695211
6233,000000	1205,491618	150,812032	122,035609	116,173173	124,306576	113,716459	129,061141	120,771111	85,009560	41,989419	91,710346	83,191180	98,803775	60,926447	47,171292	0,536676	7,293475	44,621532	24,813114	41,593905	16,012559	0,485075	34,726657	6,210968	9,449710	11,271758	3,957683	-1,992869	-28,479411	-0,688699	1,661749
6234,000000	1205,491623	150,695756	121,940007	116,110739	124,212222	113,683265	128,980332	120,656355	84,940881	41,872199	91,629295	83,098559	98,718340	60,865733	47,065120	0,521686	7,233150	44,566148	24,736523	41,524755	15,952464	0,414101	34,668572	6,223133	9,391807	11,218043	3,918226	-2,028512	-28,496719	-0,703320	1,640139
6235,000000	1205,491626	150,689611	121,917402	116,132567	124,208150	113,726125	129,042209	120,619809	84,965189	41,839577	91,591382	83,043789	98,691056	60,844023	47,052289	0,527689	7,179863	44,551030	24,712127	41,467732	15,955037	0,400762	34,677776	6,273470	9,388178	11,231516	3,905884	-2,039845	-28,502062	-0,682924	1,663441
6236,000000	1205,491628	150,570732	121,830330	116,027679	124,083385	113,579133	128,932596	120,521935	84,855487	41,773643	91,527540	82,991441	98,643769	60,782406	47,036978	0,492054	7,142775	44,509952	24,659720	41,439611	15,938462	0,368578	34,701449	6,206704	9,375027	11,183590	3,894600	-2,043795	-28,500252	-0,690389	1,649200
6237,000000	1205,491629	150,868294	121,968708	116,288502	124,276011	113,917763	129,242014	120,695997	85,116434	41,884482	91,612068	83,034248	98,700347	60,874648	47,058347	0,485624	7,135773	44,610438	24,709263	41,443604	16,009450	0,356034	34,735416	6,341213	9,448014	11,258770	3,910880	-2,011951	-28,466942	-0,652730	1,698726
6238,000000	1205,491630	150,698437	121,867443	116,060225	124,166297	113,668083	128,968099	120,629053	84,939665	41,854634	91,571612	83,010026	98,658862	60,828848	47,009559	0,506426	7,119350	44,552698	24,701182	41,415149	15,991071	0,382335	34,748163	6,199466	9,422659	11,214930	3,881397	-1,995774	-28,507701	-0,690203	1,615122
6239,000000	1205,491630	150,178813	121,546925	115,615612	123,759563	113,158181	128,464540	120,285948	84,543589	41,627111	91,388409	82,882503	98,491083	60,658764	46,901820	0,519574	7,081506	44,352917	24,564666	41,365052	15,849612	0,291724	34,603619	5,967803	9,297740	11,084959	3,814078	-2,037164	-28,623724	-0,802775	1,489239
6240,000000	1205,491630	149,936704	121,380091	115,494017	123,546703	113,011242	128,372021	120,061606	84,416471	41,432225	91,237686	82,743266	98,362781	60,531291	46,798893	0,525133	7,053067	44,218291	24,469430	41,293707	15,711641	0,170843	34,475994	5,916512	9,185148	10,970864	3,756823	-2,085129	-28,721791	-0,873811	1,438648
6241,000000	1205,491630	150,112324	121,447572	115,708724	123,673470	113,271823	128,617505	120,100930	84,580633	41,428216	91,237997	82,703445	98,378659	60,532563	46,801799	0,502088	7,015202	44,243784	24,461868	41,271461	15,697595	0,145825	34,447225	5,975798	9,172949	10,981998	3,738989	-2,140554	-28,734572	-0,881320	1,456545
6242,000000	1205,491631	150,463337	121,639858	115,961069	123,951251	113,610146	128,894699	120,360263	84,827396	41,605157	91,357984	82,791068	98,460278	60,645180	46,885646	0,516361	7,032070	44,399055	24,552517	41,292505	15,821490	0,186000	34,474654	6,133893	9,264729	11,093946	3,760738	-2,119575	-28,648800	-0,804581	1,484465
6243,000000	1205,491631	150,543906	121,688641	115,969529	124,020558	113,613974	128,882765	120,462336	84,855433	41,680182	91,419831	82,838666	98,497403	60,676122	46,912785	0,490503	7,058790	44,421617	24,576311	41,333333	15,842994	0,212665	34,502813	6,142364	9,322997	11,132853	3,807618	-2,091108	-28,596126	-0,752557	1,519734
